N_unmapped	60651693	60651693	60651693
N_multimapping	98359	98359	98359
N_noFeature	2443119	2501274	2502299
N_ambiguous	35324	3461	3073
CLENT_000001-T1	0	0	0
CLENT_000002-T1	0	0	0
CLENT_000003-T1	0	0	0
CLENT_000004-T1	0	0	0
CLENT_000005-T1	2	1	1
CLENT_000006-T1	0	0	0
CLENT_000007-T1	0	0	0
CLENT_000008-T1	0	0	0
CLENT_000008-T2	0	0	0
CLENT_000009-T1	0	0	0
CLENT_000010-T1	0	0	0
CLENT_000011-T1	0	0	0
CLENT_000012-T1	0	0	0
CLENT_000013-T1	0	0	0
CLENT_000014-T1	1	0	1
CLENT_000015-T1	0	0	0
CLENT_000016-T1	0	0	0
CLENT_000017-T1	0	0	0
CLENT_000018-T1	0	0	0
CLENT_000019-T1	0	0	0
CLENT_000020-T1	0	0	0
CLENT_000021-T1	0	0	0
CLENT_000022-T1	0	0	0
CLENT_000023-T1	0	0	0
CLENT_000024-T1	0	0	0
CLENT_000025-T1	0	0	0
CLENT_000026-T1	0	0	0
CLENT_000027-T1	0	0	0
CLENT_000027-T2	0	0	0
CLENT_000028-T1	0	0	0
CLENT_000029-T1	2	1	1
CLENT_000030-T1	0	0	0
CLENT_000031-T1	0	0	0
CLENT_000032-T1	0	0	0
CLENT_000033-T1	0	0	0
CLENT_000034-T1	0	0	0
CLENT_000035-T1	0	0	0
CLENT_000036-T1	0	0	0
CLENT_000037-T1	0	0	0
CLENT_000038-T1	0	0	0
CLENT_000039-T1	0	0	0
CLENT_000040-T1	0	0	0
CLENT_000041-T1	0	0	0
CLENT_000041-T2	0	0	0
CLENT_000042-T1	0	0	0
CLENT_000043-T1	0	0	0
CLENT_000044-T1	0	0	0
CLENT_000045-T1	0	0	0
CLENT_000045-T2	0	0	0
CLENT_000045-T3	0	0	0
CLENT_000046-T1	0	0	0
CLENT_000047-T1	0	0	0
CLENT_000047-T2	0	0	0
CLENT_000047-T3	0	0	0
CLENT_000048-T1	0	0	0
CLENT_000049-T1	0	0	0
CLENT_000050-T1	0	0	0
CLENT_000051-T1	1	0	1
CLENT_000052-T1	0	0	0
CLENT_000053-T1	0	0	0
CLENT_000054-T1	0	0	0
CLENT_000055-T1	0	0	0
CLENT_000056-T1	1	0	1
CLENT_000057-T1	0	0	0
CLENT_000058-T1	0	0	0
CLENT_000059-T1	0	0	0
CLENT_000060-T1	0	0	0
CLENT_000061-T1	0	0	0
CLENT_000062-T1	0	0	0
CLENT_000063-T1	0	0	0
CLENT_000064-T1	0	0	0
CLENT_000065-T1	0	0	0
CLENT_000066-T1	0	0	0
CLENT_000067-T1	0	0	0
CLENT_000068-T1	0	0	0
CLENT_000069-T1	0	0	0
CLENT_000070-T1	0	0	0
CLENT_000071-T1	0	0	0
CLENT_000072-T1	0	0	0
CLENT_000073-T1	0	0	0
CLENT_000074-T1	0	0	0
CLENT_000075-T1	0	0	0
CLENT_000076-T1	0	0	0
CLENT_000077-T1	0	0	0
CLENT_000078-T1	0	0	0
CLENT_000079-T1	0	0	0
CLENT_000080-T1	0	0	0
CLENT_000080-T2	0	0	0
CLENT_000081-T1	0	0	0
CLENT_000082-T1	0	0	0
CLENT_000082-T2	0	0	0
CLENT_000083-T1	0	0	0
CLENT_000084-T1	1	0	1
CLENT_000085-T1	0	0	0
CLENT_000086-T1	0	0	0
CLENT_000087-T1	0	256	196
CLENT_000088-T1	0	196	256
CLENT_000089-T1	0	0	0
CLENT_000090-T1	0	0	0
CLENT_000091-T1	0	0	0
CLENT_000092-T1	0	0	0
CLENT_000093-T1	0	0	0
CLENT_000093-T2	0	0	0
CLENT_000094-T1	2	2	0
CLENT_000095-T1	0	0	0
CLENT_000096-T1	0	0	0
CLENT_000097-T1	0	0	0
CLENT_000098-T1	0	0	0
CLENT_000099-T1	0	0	0
CLENT_000100-T1	0	0	0
CLENT_000101-T1	0	0	0
CLENT_000102-T1	0	0	0
CLENT_000103-T1	0	0	0
CLENT_000104-T1	0	0	0
CLENT_000104-T2	0	0	0
CLENT_000105-T1	0	0	0
CLENT_000106-T1	0	0	0
CLENT_000107-T1	0	0	0
CLENT_000108-T1	0	0	0
CLENT_000109-T1	1	1	0
CLENT_000110-T1	0	0	0
CLENT_000111-T1	0	0	0
CLENT_000112-T1	0	0	0
CLENT_000113-T1	0	0	0
CLENT_000114-T1	0	0	0
CLENT_000115-T1	0	0	0
CLENT_000116-T1	0	0	0
CLENT_000117-T1	0	0	0
CLENT_000118-T1	0	0	0
CLENT_000119-T1	3	2	1
CLENT_000120-T1	7	3	4
CLENT_000121-T1	0	0	0
CLENT_000122-T1	0	0	0
CLENT_000123-T1	0	0	0
CLENT_000124-T1	0	0	0
CLENT_000125-T1	0	4	1
CLENT_000126-T1	0	1	4
CLENT_000126-T2	0	0	0
CLENT_000127-T1	0	0	0
CLENT_000128-T1	0	0	0
CLENT_000129-T1	0	0	0
CLENT_000130-T1	1	0	1
CLENT_000131-T1	0	0	0
CLENT_000132-T1	0	0	0
CLENT_000133-T1	1	0	1
CLENT_000134-T1	0	0	0
CLENT_000135-T1	0	0	0
CLENT_000136-T1	0	0	0
CLENT_000136-T2	0	0	0
CLENT_000137-T1	0	0	0
CLENT_000138-T1	0	0	0
CLENT_000139-T1	0	0	0
